CaseID,CreationTimestamp,Department,Category,Type,Detail,StreetAddress,Neighborhood,County,ZipCode,Latitude,Longitude,Status,ClosedDate,ExceededEstimatedTimeframe
C2020059427,2020-04-29T11:49:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2406 Myrtle Ave,East Community Team South,Jackson,64127.0,39.081856,-94.536409,RESOL,2020-04-30,N
C2019184824,2019-10-25T12:23:00Z,Water Services,Water,No Water / Pressure,Low Pressure,7010 Kensington Ave,Foxtown East,Jackson,64132.0,38.99865,-94.536171,RESOL,2019-10-28,N
C2019184880,2019-10-25T13:43:00Z,Water Services,Water,Leak,In Street,16130 E 85th St,Little Blue,Jackson,64139.0,38.966346,-94.391961,RESOL,2019-10-28,N
C2020074305,2020-05-29T08:07:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,4210 Mercier St,Volker,Jackson,64111.0,39.051687,-94.602319,RESOL,2020-06-03,N
C2020038588,2020-03-13T14:37:00Z,City Managers Office,Public Safety,Police,Homeless Camp,5700 Winner Rd,Sheffield,Jackson,64123.0,39.102139,-94.515687,RESOL,2020-03-17,N
C2019199241,2019-12-03T16:17:00Z,Water Services,Storm Water / Sewer,Sewer Odor,Outdoor,7401 Forest Ave,East Meyer 6,Jackson,64131.0,38.993168,-94.574093,RESOL,2019-12-09,Y
C2019201451,2019-12-09T14:00:00Z,Public Works,Signs,Traffic Sign,Missing - Emergency,1625 Main St,Crossroads,Jackson,64108.0,39.093566,-94.583174,RESOL,2019-12-11,N
C2020059433,2020-04-29T11:54:00Z,Water Services,Water,Leak,In Street,3940 Askew Ave,Oak Park Southeast,Jackson,64130.0,39.053523,-94.542485,RESOL,2020-04-30,N
C2019184966,2019-10-25T15:52:00Z,Water Services,Water,Leak,Hydrant,4022 Harrison St,South Hyde Park,Jackson,64110.0,39.053426,-94.573776,RESOL,2019-10-28,N
C2019184972,2019-10-25T15:56:00Z,Water Services,Water,MFS Referral (Meter Field Services),Investigation,215 W 77th St,Tower Homes,Jackson,64114.0,38.988359,-94.592772,RESOL,2019-10-28,N
C2020059460,2020-04-29T12:36:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3541 Mersington Ave,Palestine East,Jackson,64128.0,39.060639,-94.538022,RESOL,2020-04-30,N
C2020059493,2020-04-29T13:09:00Z,NHS,Trash / Recycling,Recycling,Missed by City,4432 Terrace St,West Plaza,Jackson,64111.0,39.046917,-94.603035,RESOL,2020-04-30,N
C2019185050,2019-10-25T18:01:00Z,NHS,Animals / Pets,Wildlife,Injured,3824 Highland Ave,Linwood Homeowners-Ivanhoe,Jackson,64109.0,39.056026,-94.564243,RESOL,2019-10-28,N
C2020059515,2020-04-29T13:26:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3319 E 20th Ter,Washington Wheatley,Jackson,64127.0,39.086857,-94.543549,RESOL,2020-04-30,N
C2020059523,2020-04-29T13:33:00Z,Health,Public Health,Disease Control,All,201 Westport Rd,Old Westport,Jackson,64111.0,39.053676,-94.5884,RESOL,2020-04-30,N
C2020059614,2020-04-29T15:07:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3211 E 30th Ter,Santa Fe,Jackson,64128.0,39.070099,-94.545329,RESOL,2020-04-30,N
C2020059623,2020-04-29T15:17:00Z,Health,Public Health,Disease Control,All,5600 E Truman Rd,West Blue Valley,Jackson,64127.0,39.094347,-94.516681,RESOL,2020-04-30,N
C2020118584,2020-09-01T15:45:00Z,NHS,Trash / Recycling,Recycling,Missed by City,1141 W 41st Ter,Volker,Jackson,64111.0,39.053404,-94.600042,RESOL,2020-09-02,N
C2020059647,2020-04-29T15:32:00Z,NHS,Trash / Recycling,Recycling,Missed by City,3806 E 36th St,Palestine East,Jackson,64128.0,39.060666,-94.538951,RESOL,2020-04-30,N
C2020105293,2020-08-03T09:27:00Z,Health,Public Health,Disease Control,All,4021 Mill St,Old Westport,Jackson,64111.0,39.054339,-94.59454,RESOL,2020-08-03,N
C2020059693,2020-04-29T16:15:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3308 E 38th St,Oak Park Northwest,Jackson,64128.0,39.05716,-94.544915,RESOL,2020-04-30,N
C2020059695,2020-04-29T16:16:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3311 E 38th St,Oak Park Northwest,Jackson,64128.0,39.056745,-94.544817,RESOL,2020-04-30,N
C2020059712,2020-04-29T16:30:00Z,Water Services,Water,Leak,At Curb / In Yard,4544 Lawn Ave,Vineyard,Jackson,64130.0,39.042447,-94.530333,RESOL,2020-04-30,N
C2019185223,2019-10-28T08:43:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Standard,3417 Chestnut Ave,Oak Park Northwest,Jackson,64128.0,39.063709,-94.550505,RESOL,2019-12-31,Y
C2020105338,2020-08-03T10:15:00Z,Health,Public Health,Disease Control,All,5425 Prospect Ave,North Town Fork Creek,Jackson,64130.0,39.027144,-94.554753,RESOL,2020-08-03,N
C2019199318,2019-12-03T18:18:00Z,Health,Public Health,Noise,Other,801 W 56th St,Ward Estates,Jackson,64113.0,39.026318,-94.597579,RESOL,2019-12-03,N
C2020059722,2020-04-29T16:36:00Z,NHS,Trash / Recycling,Recycling,Missed by City,3639 Indiana Ave,Palestine West And Oak Park Northeast,Jackson,64128.0,39.05904,-94.543819,RESOL,2020-04-30,N
C2019199341,2019-12-03T18:58:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor South,1157 E 66th St,Neighbors United For Action,Jackson,64131.0,39.00802,-94.572148,RESOL,2019-12-05,N
C2019199340,2019-12-03T18:58:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,5606 N Mercier Dr,Lakeview Terrace,Clay,64118.0,39.196491,-94.596285,RESOL,2019-12-04,N
C2020059723,2020-04-29T16:36:00Z,NHS,Trash / Recycling,Recycling,Missed by City,3813 E 39th St,Vineyard Northwest,Jackson,64130.0,39.054708,-94.53891,RESOL,2020-04-30,N
C2020059725,2020-04-29T16:37:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3816 Anderson Ave,Scarritt Point,Jackson,64123.0,39.111502,-94.536499,RESOL,2020-04-30,N
C2020059730,2020-04-29T16:40:00Z,NHS,Trash / Recycling,Recycling,Missed by City,410 Benton Blvd,Scarritt Point,Jackson,64124.0,39.10924,-94.544891,RESOL,2020-04-30,N
C2020038685,2020-03-13T17:12:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor South,10829 Marsh Ave,Ruskin Hills,Jackson,64134.0,38.92701,-94.493438,RESOL,2020-03-17,N
C2020038684,2020-03-13T17:11:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,10829 Marsh Ave,Ruskin Hills,Jackson,64134.0,38.92701,-94.493438,RESOL,2020-03-17,Y
C2020038683,2020-03-13T17:09:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,11224 N Virginia Ave,Nashua,Clay,64155.0,39.297568,-94.562746,RESOL,2020-03-16,N
C2020021577,2020-02-12T08:51:00Z,NHS,Trash / Recycling,Bulky Pick Up,Missed Pick Up,8017 Bellefontaine Ave,Marlborough East,Jackson,64132.0,38.980784,-94.55161,RESOL,2020-02-23,Y
C2020102021,2020-07-24T21:19:00Z,Health,Public Health,Disease Control,All,4001 Mill St,Old Westport,Jackson,64111.0,39.054339,-94.59454,RESOL,2020-08-03,Y
C2020059795,2020-04-29T17:45:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2930 Monroe Ave,Ingleside,Jackson,64128.0,39.071664,-94.540449,RESOL,2020-04-30,N
C2019185461,2019-10-28T13:08:00Z,Health,Public Health,Outdoor Air Quality,All,1131 Benton Blvd,Lykins,Jackson,64127.0,39.099262,-94.544222,RESOL,2019-10-28,N
C2020133568,2020-10-09T08:58:00Z,NHS,Animals / Pets,Stray,At Large - Aggressive,5812 Michigan Ave,Blue Hills,Jackson,64130.0,39.020836,-94.564009,RESOL,2020-10-09,N
C2020059840,2020-04-29T19:39:00Z,NHS,Public Safety,Regulated Industries,Alcohol Business,8700 E 63rd St,Lewis Heights,Jackson,64129.0,39.011105,-94.485042,RESOL,2020-05-10,N
C2020135502,2020-10-14T12:03:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3710 Highland Ave,Linwood Homeowners-Ivanhoe,Jackson,64109.0,39.058945,-94.564139,RESOL,2020-10-15,N
C2020135501,2020-10-14T12:02:00Z,NHS,Trash / Recycling,Bulky Pick Up,Missed Pick Up,11804 Oakley Ave,Hickman Mills,Jackson,64137.0,38.910508,-94.527332,RESOL,2020-10-16,Y
C2020059876,2020-04-30T07:50:00Z,Public Works,Lights / Signals,Services,Service Issue / Problem,3520 Broadway Blvd,Valentine,Jackson,64111.0,39.063716,-94.591562,RESOL,2020-04-30,N
C2019199351,2019-12-03T19:17:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,4913 N Topping Ave,Maple Park West,Clay,64119.0,39.183058,-94.511692,RESOL,2019-12-30,N
C2019193257,2019-11-15T22:10:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,6404 NE 54th St,Maple Park,Clay,64119.0,39.19282,-94.504468,RESOL,2019-12-10,N
C2019193260,2019-11-15T22:12:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,5307 N Wheeling Ave,Maple Park,Clay,64119.0,39.19009,-94.507797,RESOL,2019-12-10,N
C2019193255,2019-11-15T22:09:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,5502 NE Poe Ave,Maple Park West,Clay,64119.0,39.193601,-94.506285,RESOL,2019-12-31,Y
C2020059848,2020-04-29T22:58:00Z,City Managers Office,Public Safety,Police,Other,1000 Broadway Blvd,Quality Hill,Jackson,64105.0,39.102205,-94.588651,RESOL,2020-05-11,N
C2020059908,2020-04-30T08:39:00Z,NHS,Animals / Pets,Bite,Owned,3710 BELLEFONTAINE AVE,Oak Park Northwest,Jackson,64128.0,39.058342,-94.548049,RESOL,2020-04-30,N
C2019185594,2019-10-28T15:24:00Z,NHS,Animals / Pets,Cruelty or Neglect,Shelter / Food / Water,7343 Highland Ave,East Meyer 6,Jackson,64131.0,38.993198,-94.567179,RESOL,2019-10-28,N
C2020059978,2020-04-30T09:36:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 2,4708 Appleton Ave,Stayton Meadows,Jackson,64133.0,39.036287,-94.451623,RESOL,2020-04-30,N
C2020150391,2020-11-30T16:29:00Z,Water Services,Water,Leak,Hydrant,11953 Avila Dr,Verona Hills,Jackson,64114.0,38.911036,-94.599192,RESOL,2020-12-01,N
C2018077501,2018-06-14T08:56:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,932 E 78TH ST,Tower Homes,Jackson,64131.0,38.986434,-94.576561,RESOL,2019-12-03,Y
C2020027862,2020-02-24T23:44:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,5802 NE 62nd St,Ravenwood-Somerset,Clay,64119.0,39.205951,-94.511252,RESOL,2020-03-13,N
C2018067637,2018-05-29T07:47:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,108 E POCAHONTAS LN,Santa Fe Hills,Jackson,64114.0,38.973335,-94.588587,RESOL,2019-12-03,Y
C2020040454,2020-03-18T12:15:00Z,Parks and Rec,Parks & Recreation,Park Maintenance,Central,2 Memorial Dr,Crown Center,Jackson,64108.0,39.080665,-94.585974,RESOL,2020-05-07,Y
C2018062783,2018-05-17T14:03:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,1220 W 71ST TER,Ward Parkway,Jackson,64114.0,38.999446,-94.604633,RESOL,2019-12-03,Y
C2020036776,2020-03-11T10:22:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,8500 N Madison Ave,Outer Gashland-Nashua,Clay,64155.0,39.249987,-94.594328,RESOL,2020-03-16,Y
C2019185631,2019-10-28T16:01:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,5115 Brookwood Ave,Blue Hills,Jackson,64110.0,39.033824,-94.566038,RESOL,2019-11-06,N
C2019185637,2019-10-28T16:08:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,4005 Euclid Ave,Ivanhoe Southeast,Jackson,64130.0,39.053523,-94.560311,RESOL,2019-11-05,Y
C2019185636,2019-10-28T16:07:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Open To Entry,3415 Chestnut Ave,Oak Park Northwest,Jackson,64128.0,39.063813,-94.5505,RESOL,2019-11-04,Y
C2019185650,2019-10-28T16:15:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,12504 E 54th Ter,Fairway Hills,Jackson,64133.0,39.022487,-94.430895,RESOL,2019-11-22,N
C2020133632,2020-10-09T10:27:00Z,NHS,Animals / Pets,Wildlife,Inside,6040 Oak St,Morningside,Jackson,64113.0,39.017165,-94.583925,RESOL,2020-10-09,N
C2019185648,2019-10-28T16:12:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,12101 NE Sherman Rd,Shoal Creek,Clay,64166.0,39.314189,-94.499816,RESOL,2019-11-22,Y
C2019185670,2019-10-28T16:32:00Z,NHS,Animals / Pets,Permit / License,Chicken / Rooster,414 E 12th St,CBD Downtown,Jackson,64106.0,39.100387,-94.577919,RESOL,2019-10-28,N
C2019185659,2019-10-28T16:23:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,12002 E 48th St,Sterling Gardens,Jackson,64133.0,39.034955,-94.438121,RESOL,2019-10-30,Y
C2020011069,2020-01-24T11:06:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,10201 Longview Rd,Longview,Jackson,64134.0,38.912977,-94.453065,RESOL,2020-03-13,Y
C2020012413,2020-01-27T12:30:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,8625 Longview Rd,Kirkside,Jackson,64134.0,38.912055,-94.485154,RESOL,2020-03-13,Y
C2020009988,2020-01-23T10:37:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,419 W 66th Ter,Armour Fields,Jackson,64113.0,39.007981,-94.594195,RESOL,2020-03-13,Y
C2020022939,2020-02-14T12:56:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,637 E 66th Ter,Oak Meyer Gardens,Jackson,64131.0,39.007275,-94.579731,RESOL,2020-03-13,Y
C2020007131,2020-01-16T14:21:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,7302 Pennsylvania Ave,Ward Parkway,Jackson,64114.0,38.9952,-94.596921,RESOL,2020-03-13,Y
C2019185178,2019-10-28T07:43:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Standard,6720 South Benton Ave,Self Help Neighborhood Council,Jackson,64132.0,39.004281,-94.553425,RESOL,2020-03-13,Y
C2019185667,2019-10-28T16:27:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,827 W 29th St,Westside South,Jackson,64108.0,39.07452,-94.59472,RESOL,2019-11-27,Y
C2019185684,2019-10-28T16:45:00Z,NHS,Animals / Pets,Stray,At Large - Non-Aggressive,4009 N Main St,Briarcliff And Claymont,Clay,64116.0,39.166991,-94.581002,RESOL,2019-10-28,N
C2020060145,2020-04-30T12:33:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,6009 NW Westwood Ln,Breen Hills,Platte,64151.0,39.204988,-94.625977,RESOL,2020-04-30,N
C2019185691,2019-10-28T16:54:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Open To Entry,2343 Drury Ave,South Blue Valley,Jackson,64127.0,39.081702,-94.518493,RESOL,2019-11-08,Y
C2020118742,2020-09-02T08:35:00Z,Water Services,Water,Leak,At Curb / In Yard,9019 N Kentucky Ave,Shoal Creek,Clay,64157.0,39.25736,-94.472928,RESOL,2020-09-03,N
C2019185689,2019-10-28T16:52:00Z,Health,Animals / Pets,Rat Treatment,Inside Home,5941 Jackson Ave,Swope Parkway-Elmwood,Jackson,64130.0,39.017108,-94.536999,RESOL,2019-11-27,Y
C2019185682,2019-10-28T16:44:00Z,Health,Public Health,Food Establishment,Restaurant,2600 E Gregory Blvd,Self Help Neighborhood Council,Jackson,64132.0,38.998287,-94.556528,RESOL,2019-10-30,N
C2019185690,2019-10-28T16:52:00Z,NHS,Trash / Recycling,Dumping,Solid Waste Referral,6001 Park Ave,Blue Hills,Jackson,64130.0,39.017626,-94.558901,RESOL,2019-11-12,Y
C2019185687,2019-10-28T16:48:00Z,Health,Public Health,Hotel / Motel,Other,3240 Broadway Blvd,Valentine,Jackson,64111.0,39.068005,-94.590825,RESOL,2019-11-06,Y
C2019173789,2019-10-01T08:18:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Open To Entry,2615 Van Brunt Blvd,South Blue Valley,Jackson,64127.0,39.077241,-94.519867,RESOL,2019-10-07,Y
C2020150494,2020-11-30T18:58:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,15 NW Shoal Creek Pkwy,Meadowbrook Heights,Clay,64155.0,39.289143,-94.581034,RESOL,2020-12-01,N
C2020021765,2020-02-12T12:05:00Z,NHS,Animals / Pets,Stray,Injured,6400 NE 52nd St,Maple Park,Clay,64119.0,39.189706,-94.505563,RESOL,2020-02-20,Y
C2020021761,2020-02-12T11:57:00Z,Health,Public Health,Hotel / Motel,Bedbugs,5701 Longview Rd,Hickman Mills,Jackson,64137.0,38.91548,-94.524991,RESOL,2020-02-18,N
C2020021764,2020-02-12T12:03:00Z,Health,Public Health,Food Establishment,Convenience / Grocery Store,500 E 10th St,CBD Downtown,Jackson,64106.0,39.102443,-94.576911,RESOL,2020-02-18,N
C2020105352,2020-08-03T10:31:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,4919 Chestnut Ave,North Town Fork Creek,Jackson,64130.0,39.036461,-94.551945,RESOL,2020-08-05,N
C2020102766,2020-07-28T08:27:00Z,Water Services,Water,Leak,In Street,9101 E 40th Ter,Riss Lake,Jackson,64133.0,39.049667,-94.473114,RESOL,2020-07-30,N
C2020021768,2020-02-12T12:08:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,19 NW 44th St,Briarcliff And Claymont,Clay,64116.0,39.174195,-94.582885,RESOL,2020-02-24,Y
C2020105365,2020-08-03T10:42:00Z,Parks and Rec,Trees,Removal,Tree Dead,7923 N Park Ave,Ridgefield,Clay,64118.0,39.238294,-94.550759,RESOL,2020-09-30,Y
C2019174248,2019-10-01T15:08:00Z,Public Works,Streets / Roadways / Alleys,Resurfacing,District 3,10532 View High Dr,Longview,Jackson,64134.0,38.929848,-94.451557,RESOL,2019-10-07,N
C2020060341,2020-04-30T15:38:00Z,Water Services,Water,Leak,Meter,4700 NE 73rd St,Shoal Creek,Clay,64119.0,39.226091,-94.523328,RESOL,2020-05-04,N
C2020060342,2020-04-30T15:39:00Z,Health,Public Health,Disease Control,All,101 E 63rd St,Morningside,Jackson,64113.0,39.013613,-94.586897,RESOL,2020-04-30,N
C2020060365,2020-04-30T15:58:00Z,Public Works,Streets / Roadways / Alleys,Other-Maintenance,District 3,201 W Gregory Blvd,Tower Homes,Jackson,64114.0,38.999215,-94.591886,RESOL,2020-06-11,Y
C2020060373,2020-04-30T16:05:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,5409 Euclid Ave,Blue Hills,Jackson,64130.0,39.028164,-94.561728,RESOL,2020-04-30,N
C2020060368,2020-04-30T16:01:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,10705 N Campbell St,Nashua,Clay,64155.0,39.287573,-94.567808,RESOL,2020-06-18,Y
C2020060356,2020-04-30T15:53:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,8700 E 63rd St,Lewis Heights,Jackson,64129.0,39.011105,-94.485042,RESOL,2020-05-07,N
C2020060359,2020-04-30T15:54:00Z,Public Works,Sidewalks / Curbs / Ditch,New Request,City Street,8308 N Troost Ave,Jefferson Highlands,Clay,64118.0,39.245824,-94.56705,RESOL,2020-05-04,N
C2020060361,2020-04-30T15:55:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,2924 NE 39th St,Chaumiere,Clay,64117.0,39.165392,-94.544894,RESOL,2020-05-26,N
C2019143664,2019-08-02T13:44:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,312 N Topping Ave,North Indian Mound,Jackson,64123.0,39.114596,-94.514245,RESOL,2020-02-12,Y
C2020060344,2020-04-30T15:41:00Z,Health,Public Health,Services,Healthy Homes Information,6700 E 87th St,Loma Vista,Jackson,64138.0,38.965634,-94.511471,RESOL,2020-05-20,Y
C2020060350,2020-04-30T15:45:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,2204 Minnie St,Pendleton Heights,Jackson,64124.0,39.110654,-94.555273,RESOL,2020-09-18,Y
C2020060386,2020-04-30T16:19:00Z,Water Services,Water,Services,Call Back Request,5132 N Smalley Ave,Gracemor-Randolph Corners,Clay,64119.0,39.188047,-94.487715,OPEN,,N
C2020060388,2020-04-30T16:19:00Z,City Managers Office,Public Safety,Police,Other,2219 E 69th Ter,Blenheim Square Research Hospital,Jackson,64132.0,39.000665,-94.560493,RESOL,2020-05-06,N
C2020060384,2020-04-30T16:18:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,6917 N Mercier St,Clayton,Clay,64118.0,39.220412,-94.596109,RESOL,2020-05-22,Y
C2020060389,2020-04-30T16:21:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,6820 N Mercier St,Clayton,Clay,64118.0,39.219065,-94.596794,RESOL,2020-05-22,Y
C2020060385,2020-04-30T16:19:00Z,Health,Public Health,Food Establishment,Restaurant,6286 NW Barry Rd,Coves North,Platte,64154.0,39.247554,-94.653324,RESOL,2020-05-01,N
C2019174616,2019-10-02T10:43:00Z,NHS,Trash / Recycling,Dumping,Right of Way Central,5345 Park Ave,Blue Hills,Jackson,64130.0,39.028606,-94.5582,RESOL,2019-10-16,Y
C2020060390,2020-04-30T16:21:00Z,Health,Public Health,Food Establishment,Restaurant,6607 Prospect Ave,Swope Park Campus,Jackson,64132.0,39.006587,-94.556105,RESOL,2020-05-05,N
C2020118837,2020-09-02T09:55:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2446 Euclid Ave,Wendell Phillips,Jackson,64127.0,39.081591,-94.55958,RESOL,2020-09-03,N
C2017085817,2017-07-13T07:38:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,126 N TOPPING AVE,North Indian Mound,Jackson,64123.0,39.113315,-94.514322,RESOL,2020-02-12,Y
C2020118861,2020-09-02T10:19:00Z,NHS,Animals / Pets,Bite,Owned,5402 NE 43rd Ter,Holiday Hills,Clay,64117.0,39.172493,-94.516501,RESOL,2020-09-02,N
C2020089779,2020-06-30T10:39:00Z,Health,Public Health,Disease Control,All,4800 Main St G-003,South Plaza,Jackson,64112.0,39.038957,-94.587904,RESOL,2020-07-02,N
C2020089838,2020-06-30T11:27:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,8308 Corrington Ave,Oldham Farms,Jackson,64138.0,38.973717,-94.505399,RESOL,2020-07-01,N
C2018096226,2018-07-18T09:49:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,3221 E 30th St,Santa Fe,Jackson,64128.0,39.071197,-94.544809,RESOL,2020-02-12,Y
C2017095057,2017-07-31T12:05:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,2814 Olive St,Key Coalition,Jackson,64109.0,39.074761,-94.555239,RESOL,2020-02-12,Y
C2020091425,2020-07-02T16:17:00Z,NHS,Animals / Pets,Stray,Injured,3703 Bales Ave,Palestine West And Oak Park Northeast,Jackson,64128.0,39.058434,-94.542721,RESOL,2020-10-16,Y
C2017050914,2017-05-03T11:32:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,201 W 38th St,Hanover Place,Jackson,64111.0,39.058275,-94.588522,RESOL,2020-02-12,Y
